id	age	gender	country	multilingual	aut.originality.1	aut.originality.2	aut.originality	dat	problems.questions.1	problems.questions.2	problems.questions	problems.cra	problems.combined	word.1	word.2	word.3	word.4	word.5	word.6	word.7	word.8	word.9	word.10
R_3h0BvIYoAHwg4Nc	35	Male	Australia	FALSE	NA	NA	NA	81.1516763731128	NA	NA	NA	2	NA	horse	table	prosecutor	season	teacher	computer	report	movie	airport	road
R_1mqmoS1PpXs1Q3l	55	Female	Australia	TRUE	NA	NA	NA	86.7351198347197	NA	NA	NA	1	NA	Sovreignity 	Altitude	Magnanimity 	laughter 	Tattoo	Alchemy 	Tension	Crystal	Porcelain 	Dynamite 
R_1IM1XMRJPxgbSUb	13	Male	Australia	FALSE	NA	NA	NA	75.9737264542353	NA	NA	NA	0	NA	cat	sock	ship	hero	baby	match	team	flock	dog	car
R_R5dxtKw7hNZsTkt	26	NA	NA	NA	NA	NA	NA	80.5088552335898	NA	NA	NA	2	NA	ruler	cup	tire	cat	flower	shoe	book	ball	umbrella	chair
R_3sohb1GjYSlsGqM	70	Male	United Kingdom of Great Britain and Northern Ireland	FALSE	NA	NA	NA	58.3257375018937	NA	NA	NA	1	NA	solid	liquid	gas	stone	glass	water	wood	smoke	fire	ice
R_3MKcMSZANztlZgJ	70	NA	NA	NA	NA	NA	NA	77.2564899531149	NA	NA	NA	NA	NA	Male	Sky	Hand	Baby	Chopsticks 	Car	Potato 	Fridge 	Telephone 	Lake
R_bykqROJzAIspFEl	18	NA	NA	NA	NA	NA	NA	83.3028022066823	NA	NA	NA	2	NA	Book	Sky	Duck	Helicopter	Mirror	Oboe	Pizza	Carriage	Bottle	Nose
R_3R4Qn3tvEXX9MtD	55	NA	NA	NA	NA	NA	NA	82.668545256768	NA	NA	NA	0	NA	skin	sky	beetle	frying pan	dust mote	thought	slave	charisma	mercury	rainbow
R_26mdLDxPBcXjNyB	55	NA	NA	NA	NA	NA	NA	74.8989862345514	NA	NA	NA	2	NA	Flower	Chair	Ice cream	Brush	Hammer	Speaker	Ring	Tooth	Surfboard	Bible
R_bdDkdmXYBSaOMtb	55	Female	Australia	FALSE	NA	NA	NA	80.5791372433305	NA	NA	NA	2	NA	book	ant	thumb	slideruler	rose	pipe	baby	fish	water	sky
R_2dF6zIUfI1PekYh	35	Male	Australia	FALSE	NA	NA	NA	75.3712164504187	NA	NA	NA	1	NA	Cup	Newspaper	Rubberband	Sticky tape	Saw	Plaster	Carpet	Woman	Window	Trailer
R_D7ttqlIuiklZ1F7	35	Female	Finland	TRUE	NA	NA	NA	74.990087605658	NA	NA	NA	1	NA	house	cat	car	finger	lamp	river	market	sky	satellite	curtain
R_3QDjmoic1xUvXME	35	Female	Australia	FALSE	NA	NA	NA	75.8034980013257	NA	NA	NA	1	NA	Sun	Theatre	Dog	Tree	Pool	Bowl	Computer	Breath	Blu-Tac	Fingernail
R_ClTWxYWaCnvlvZT	65	Female	Australia	FALSE	NA	NA	NA	74.0274914318607	NA	NA	NA	0	NA	person rock balloon, house, bottle, baby, hat, glove, phone shoe	rock	balloon	shoe	horse	house	man	phone	baby	nail
R_R4YkRXtZ1sXeCdz	35	NA	NA	NA	NA	NA	NA	82.0215541204172	NA	NA	NA	NA	NA	Dog	Paddle boat	Plastic bag	Nail	Battery	Solder wire	Sand	Neuron 	Lava	Bleach
R_3EYDgwTmTTmr258	35	NA	NA	NA	NA	NA	NA	78.9489169915517	NA	NA	NA	1	NA	octopus	feather	pencil	jeans	truck	vinyl record	bread	ladder	pill	wine
R_1LLGrRlRtFx9RbY	35	Male	United Kingdom of Great Britain and Northern Ireland	FALSE	NA	NA	NA	77.3833791414897	NA	NA	NA	2	NA	dog	watch	arrow	witch	cloud	castle	plane	grass	sky	guitar
R_3ETfQtHFuVzEQXM	35	Female	Australia	FALSE	NA	NA	NA	78.802216833546	NA	NA	NA	2	NA	door	ball	boot	fork	love	cloud	bird	bag	music	road
R_3PLiK8TnBbHgOAH	13	NA	NA	NA	NA	NA	NA	73.2643349539666	NA	NA	NA	NA	NA	Leg	Potato	Bag	Red	Giraffe	Water	Painting	Lawyer	Jelly	Harp
R_2SDJ2v8iwR76wei	26	Male	NA	TRUE	NA	NA	NA	75.1290218106338	NA	NA	NA	1	NA	Car	Bicycle	Horse	Dolphin	Eagle	Ant	Virus	Tree	Volcano	Cloud
R_SCMMGHVJVlDLjkB	35	Female	United Kingdom of Great Britain and Northern Ireland	FALSE	NA	NA	NA	87.1770918457991	NA	NA	NA	2	NA	Strawberry 	Landfill 	Iceberg	Satellite dish	Belly button fluff	Government 	Janitor	Happiness	Buddhist	Carpet
R_1GTjm37l8cuNeHM	35	NA	NA	NA	NA	NA	NA	86.5833458446321	NA	NA	NA	2	NA	cow	hairbrush	guitar	spoon	footpath	airoplane	book	fire	microscope	doctor
R_Uu8BafHx5PHRZRL	70	Male	United Kingdom of Great Britain and Northern Ireland	FALSE	NA	NA	NA	83.962653772462	NA	NA	NA	2	NA	Car	Donkey 	Trees	Spanner	Football 	Desk	Helicopter 	Milk 	Handle	Cloud 
R_12zgP16EY6Nujeq	55	Female	Australia	FALSE	NA	NA	NA	75.6852007692768	NA	NA	NA	1	NA	shoe	paper	granite	plastic	water	asphalt 	ionisphere	dungeon	leaf	brick
R_211yQ1pjeKA6uaw	70	Female	Australia	FALSE	NA	NA	NA	75.8734329115777	NA	NA	NA	1	NA	horse	sea 	shop	hunter	tree	book	rubber 	belt	diamond	anvil
R_3PRE6HBj0MmibaW	35	NA	NA	NA	NA	NA	NA	75.3818342373485	NA	NA	NA	1	NA	Bird	Umbrella	Clock	Country	Scarf	Shoe	Glass	Book	Building	Pillow
R_3LhwzzTtT6dGHqy	65	NA	NA	NA	NA	NA	NA	72.553722347532	NA	NA	NA	0	NA	Human	Animal	Star	Heaven	Ground	Wall	Cement	Bag	Lawn	Fish
R_1OGNeDjDqKbZtzs	35	Female	India	TRUE	NA	NA	NA	78.5856100508854	NA	NA	NA	2	NA	Matrix	Serene	Blue	Bright	music	excite	oxygen	stump	plant	height
R_SSNeHCieWPalP21	26	Female	Australia	FALSE	NA	NA	NA	88.1565568830064	NA	NA	NA	2	NA	rose	ship	kettle	infection	fog	map	client	nectar	zone	picture
R_3qeBqJjYwxXgspF	35	Male	New Zealand	TRUE	NA	NA	NA	81.860109267845	NA	NA	NA	2	NA	Flower	Cancer	Evening	Water	Cat	Engine	Limestone	Egg	Porcelain	Feather
R_cZ7GC352ND45e6Z	26	NA	NA	NA	NA	NA	NA	75.5147851648785	NA	NA	NA	NA	NA	Tennis	Car	Music	Chair	Glasses	Water	Metal	Strawberry	Nails	Gun
R_2EntpgCnzT81yze	35	NA	NA	NA	NA	NA	NA	86.086567624339	NA	NA	NA	0	NA	Paper	Sock	Branch	Car	Hippopotamus 	Pasta	Water	Painting	Merry-go-round	Plate
R_33wjgbUpuYJJNhT	35	Male	United Kingdom of Great Britain and Northern Ireland	TRUE	NA	NA	NA	71.5342959477788	NA	NA	NA	0	NA	Chair	Frog	Man	Sky	Foot	Nose	Board	Wall	Paper	Box
R_yxrgmzzbV9k8ZZ7	55	Female	Australia	TRUE	NA	NA	NA	78.2187179440544	NA	NA	NA	1	NA	muscle	dirt	napping	wind	dog	beauty	skipping	tooth	factory	solace
R_4IbKj6xAkug64lH	26	Female	Australia	TRUE	NA	NA	NA	79.1440051226389	NA	NA	NA	2	NA	Tie 	Boat	Cloud	Cat	Book	Brick	Table	Pizza	Teeth 	Hammer
R_sjuqbiqrlBwz2KJ	55	Male	Australia	FALSE	NA	NA	NA	85.6939722839299	NA	NA	NA	0	NA	puddle	sky	red ferrari	model t ford	winner	loser	rain coat	singlet	sun visor	radio
R_2fwZzzNqYBi4IgO	35	NA	NA	NA	NA	NA	NA	78.6653901494685	NA	NA	NA	1	NA	Carpet 	Hat 	Encyclopedia 	Boy	Elephant 	Theatre 	Food 	Mountain	Glasses 	Ball
R_2aXYFJOCnyr68Sn	18	NA	NA	NA	NA	NA	NA	71.0065929662614	NA	NA	NA	NA	NA	Pencil	Leaf	Shoe	Box	Car	Tissue	Hand	Table	Television	Knife
R_2ttn0nviNjqFIFr	55	Female	Australia	TRUE	NA	NA	NA	87.5805632876498	NA	NA	NA	1	NA	frog	antidisestablishmentarianism	negro	discovery	divorce	joy	mythology	knowledge	eucalypt	possum
R_12yyJ3RkrF2qSV0	9	Male	Australia	FALSE	NA	NA	NA	86.8833862599872	NA	NA	NA	1	NA	paer	rock	scissors 	earphones	light bulb	fur	book	thread	water	metal
R_3GiUo3Io14mZrA8	9	Female	Australia	FALSE	NA	NA	NA	75.8556273011934	NA	NA	NA	2	NA	tree	computer	desk	poster	book	car	stars	case	door	space
R_2qCvdBHO40Ddm2t	55	Male	United Kingdom of Great Britain and Northern Ireland	FALSE	NA	NA	NA	74.5468380195754	NA	NA	NA	0	NA	cat	bowl	knife	ball	kite	shoe	marble	house	lawn	country
R_3OkydPeOnwIOhTN	13	Female	Australia	FALSE	NA	NA	NA	79.4866550181593	NA	NA	NA	1	NA	orange	glass	iceburg	pen	puppet	disc	umbrella	map	cupcake	lake
R_12fr2IMUYoGUu0R	13	Female	Australia	TRUE	NA	NA	NA	70.5254989010947	NA	NA	NA	0	NA	clock	bottle	water	pen	laptop	phone	charger	music	netball	goal
R_25ZvSpELbmYIGaK	55	NA	NA	NA	NA	NA	NA	79.5578790030309	NA	NA	NA	2	NA	Umbrella	Fishing rod	Socks	Typewriter	Carpet	Ceiling fan	Spanner	Glasses	Brick	Slipper
R_12xnPWbDnxfUfUL	26	Male	United Kingdom of Great Britain and Northern Ireland	FALSE	NA	NA	NA	71.1657890251705	NA	NA	NA	2	NA	Leaf	Fire	Wind	Train	Deer	Winter	Island	Metal	Statue	Paint
R_269GwxXJb74iYkp	55	Male	Australia	FALSE	NA	NA	NA	73.0719010389987	NA	NA	NA	1	NA	Frog	House	time	water	space	idea	cuddles	lonely	busted	hamstrung
R_26eHkdDyTNluwyb	26	NA	NA	NA	NA	NA	NA	87.944262197596	NA	NA	NA	1	NA	Alligator	Emotion	Earlobe	Building	Clock	Trail	Spotlight	Hearing	Fiend	Shop
R_2qyh7Dwe12umVzV	13	Female	China	TRUE	NA	NA	NA	76.8706216521206	NA	NA	NA	0	NA	apple 	tree	computer	skirt	table	map	cable	food	bottle	family
R_yxPXHfAXM0i1pyF	18	Male	Australia	TRUE	NA	NA	NA	81.6047163217306	NA	NA	NA	1	NA	Lighthouse	Crocodile 	Beach	Lampost	Person	Robot	Scissors	Lecture board	Coconut	Protractor
R_2YtduP4YwvqhaMy	65	NA	NA	NA	NA	NA	NA	73.6660100874447	NA	NA	NA	0	NA	qfbfn	qhoo	boo	aye	see	look	mum	cat	veggie	chocolate
R_2eV9iP1B0SPgqiU	65	Female	Australia	TRUE	NA	NA	NA	74.6404263944853	NA	NA	NA	1	NA	monkey	robot	snake	rock	water	cloud	window	floor	shoe	hat
R_3L28j35CLn7ScZx	13	Male	Australia	FALSE	NA	NA	NA	64.5196259731338	NA	NA	NA	0	NA	chocolate 	meat 	vegatable 	rock 	water	lava	milk 	nuts 	dirt 	urine 
R_239U63nNcpJL5Z4	9	Male	Australia	TRUE	NA	NA	NA	65.405542421199	NA	NA	NA	0	NA	House	Boy	Woman	Man	Girl	Pencil	Observatory 	Lego	Books	Calculator
R_2SqMR9T7gimcQXi	13	Female	Australia	TRUE	NA	NA	NA	78.8262917172341	NA	NA	NA	0	NA	table	bin	clock	mountain	brick	plank	glasses	bottle	dummy	shirt
R_Wdh0lrvUN0CZsdj	35	Male	Australia	FALSE	NA	NA	NA	75.6760254857086	NA	NA	NA	1	NA	Cow	Phone	Pencil	Window	Tree	Shoes	Hair	Tomato	Aeroplane	Mountain
R_2YaCbQLDRGzzDlH	13	Female	South Korea	TRUE	NA	NA	NA	67.5755378745851	NA	NA	NA	0	NA	cost	control	issue	type	age	act	order	mind	church	bank
R_pN9lwOejlTlmoqR	35	Male	Ireland	FALSE	NA	NA	NA	78.6293079455694	NA	NA	NA	1	NA	pen	guitar	elephant	key	moon	atom	light	speech	carpet	nail
R_1LjNkry7KcN968h	70	NA	NA	NA	NA	NA	NA	78.6709334302161	NA	NA	NA	0	NA	Chair	Dog	Church	Car	Tree	House	Golfball	Hailstone	Grass	Fire
R_3lAF1cWnkbnoq4j	13	Female	Australia	TRUE	NA	NA	NA	75.2453061086791	NA	NA	NA	2	NA	computer	tree	house	person	tractor	book	Ball	fridge	saw	gun
R_2WPfBa1VFmkDnKm	35	NA	NA	NA	NA	NA	NA	77.9450048382083	NA	NA	NA	NA	NA	chalk	cheese	pen	cow	walrus	knife	wedding ring	lobotomy	car	elbow
R_2bTaX37u3lf4Vnv	18	Female	Australia	FALSE	NA	NA	NA	55.2048642010916	NA	NA	NA	0	NA	drink	food	sleep	eat	bed	clothes	lunch	clouds	horse	princess
R_qDeqpzEH1nythJv	35	Female	Australia	FALSE	NA	NA	NA	83.1297436817771	NA	NA	NA	1	NA	Globe	Keyboard	Bottle	Magazine	Teacup	Cushion	Sun	Scissors	Dog	Coral
R_2Vkzj62FhWnLnmY	35	NA	NA	NA	NA	NA	NA	76.2405165958972	NA	NA	NA	NA	NA	cat	ice	tree	rope	computer	bridge	star	handbag	sticky note	car
R_sjvHdwcvR8S5Y1X	35	NA	NA	NA	NA	NA	NA	74.1037630609104	NA	NA	NA	NA	NA	airplane	dirt	cup	star	pen	nose	bottle	microchip	shoe	steel
R_3PYuuq9EiW8N38U	26	Female	China	TRUE	NA	NA	NA	69.6762010455132	NA	NA	NA	1	NA	hat	ice cream	cup	hammer	grass	fire	air	water	soul	god
R_2YFIrNIOE5FBFxr	26	NA	NA	NA	NA	NA	NA	81.4736137194337	NA	NA	NA	NA	NA	space ship	factory	bird	snow	tyre	music	tattoo	water	manager	cricket
R_2tEurvxDWBF33cc	70	Male	United States of America	TRUE	NA	NA	NA	72.4711552971885	NA	NA	NA	2	NA	iron	book	table	lamp	trap	rod	ladder	stethoscope	condom	necklace
R_DqVAfdYOVGlY8bD	65	Female	Australia	FALSE	NA	NA	NA	82.0339479018003	NA	NA	NA	1	NA	Hovercraft 	Table	Artwork	Frog	Handle	Page	Chair	Toaster	Cloud	Jumper
R_3oLMYjywcGLDbtK	65	NA	NA	NA	NA	NA	NA	80.4308090181578	NA	NA	NA	0	NA	soap	brick	thermometer	chess piece	tap	car	cloud	tree	hamburger	screww driver
R_3HO02FVSaV8ozAp	13	Female	NA	TRUE	NA	NA	NA	71.3071498132887	NA	NA	NA	0	NA	paint	water bottle	table	cheese	feather	water	brick	sauce	graphite	wax
R_1GwrfACAU7RfADM	35	Male	Australia	FALSE	NA	NA	NA	63.6092049734933	NA	NA	NA	1	NA	boat	sky	dirt	air	smell	wind	weather	snow	noise	speed
R_2wv0TBogiyqmmdp	35	Female	Australia	FALSE	NA	NA	NA	89.1024598408313	NA	NA	NA	1	NA	Cat	Scourer	Continent	Neon	Onion	Tape	Pliers	Slide	Music	Virus
R_1dBt16vPEzYjUbm	35	Male	United Kingdom of Great Britain and Northern Ireland	FALSE	NA	NA	NA	62.5654562598183	NA	NA	NA	1	NA	Run	Sit	Stand	Swim	Walk	Yawn	Gasp	Cry 	Talk	Sneeze
R_4ToyRwtar6Vuryp	35	NA	NA	NA	NA	NA	NA	77.0046034029552	NA	NA	NA	NA	NA	Car	House	Water	Volcano	Grass	Stars	Icecream	Present	Airplane	Ruler
R_1Hi2hEMrlPo4O5G	55	Female	Netherlands	TRUE	NA	NA	NA	71.3081843796231	NA	NA	NA	1	NA	Soup	Brick	Doll	Egg	Vase	Table	Bedlinnen	Shoe	Cup	Hat
R_2zpbR80Va4sMwuX	26	Male	Australia	FALSE	NA	NA	NA	75.2443252929619	NA	NA	NA	1	NA	Air	Car	Tree	Giraffe	Mirror	Sun	Pineapple	Language	Religion	Time
R_1OT9GAFl6awv8Jz	55	Male	Australia	FALSE	NA	NA	NA	73.5973204175631	NA	NA	NA	1	NA	cut	join	bright	dull	friends	enemies	hot	cold	rich	poor
R_2znZ1DleNJVdi4H	13	Female	Australia	FALSE	NA	NA	NA	77.9206719426882	NA	NA	NA	1	NA	shoe	pen	jumper	bottle	laptop	factory	lion	mouse	house	number
R_21p59k0045YNolZ	35	NA	NA	NA	NA	NA	NA	75.2678941048327	NA	NA	NA	0	NA	Building 	Statue	Road 	Field 	Country 	Spoon 	Island 	Desk 	Plate	Ball 
R_3PLgKdFLkVm9ZnI	70	NA	NA	NA	NA	NA	NA	74.3972250393459	NA	NA	NA	1	NA	Cat	Rock	Water	Flower	Gas	Machine	Brass	Banana	Man	Clock
R_3hm73yuERQPpZCZ	70	NA	NA	NA	NA	NA	NA	82.7401935788138	NA	NA	NA	NA	NA	jumping	sailing	drinking	dreaming	absolve	cooking	invertebrates	brushing	allow	pleading
R_1FnONAsZIWQPj0E	35	Male	Australia	FALSE	NA	NA	NA	84.8325671362025	NA	NA	NA	0	NA	Car	Waterfall	Seahorse	Fungi	Fairy floss	Dust	Tears	Black hole	Balled fist	Watermelon 
R_1oBgXcf031c49yM	55	Female	Australia	FALSE	1.5	1.5	1.5	82.71726074052	2	2	2	0	2	Possum	Wine	Delight	Key	Spectacles	Shoe	Table	Plant	Window	Carer
R_QidWDD65Wwgfu1z	26	NA	NA	NA	NA	NA	NA	70.6943059961001	NA	NA	NA	2	NA	Plant 	Wall	Car	Horse 	Train	Glass	Sand	Water	Monument 	Painting
R_eEvQ7FIeL3YLxtL	55	Male	Australia	TRUE	NA	NA	NA	83.0519602944454	NA	NA	NA	1	NA	building	whale	star	atom	coral	paper	computer	guitar	ski	satellite
R_ROzucstZ7ASRjHP	35	Male	NA	FALSE	NA	NA	NA	73.4319571937833	NA	NA	NA	0	NA	Dirt	Bottle	Person	Moon	Vehicle	Clothes	Food	Utensils	Light	Services
R_3Hi5b4PSKeN93sg	13	Female	Ghana	TRUE	NA	NA	NA	78.8188475228491	NA	NA	NA	1	NA	Dogs	Plane	Shoes	Watch	Cards	Bank	Chair 	Glasses	Tree	Bird
R_1NwtWfkZbKlVs0l	18	NA	NA	NA	NA	NA	NA	82.0865433485735	NA	NA	NA	NA	NA	Dolphin	Table	Train	Film	Country	Pencil	Bed	Peach	Dress	Cloud
R_2cAzP6S50eoHlF9	18	NA	NA	NA	NA	NA	NA	76.8094707812582	NA	NA	NA	1	NA	bread	brain	path	planet	class	name	story	happiness	postman	gas
R_2V8Qd0P5dlT4GGV	55	Female	Australia	FALSE	NA	NA	NA	77.724271657921	NA	NA	NA	2	NA	Cards	Cars	Environment	Potato	Home	Records	Pet	People	Movie	Music
R_2YXljMcMl0uXJIQ	55	Female	Australia	FALSE	NA	NA	NA	78.1407105958178	NA	NA	NA	2	NA	apple	bolt	book	shoe	calculator	roof	wheel	tape	soap	paperweight
R_1MX3MISGhKM89Ke	35	Female	Australia	FALSE	NA	NA	NA	69.8574893620043	NA	NA	NA	1	NA	cup	sofa	beach	bath	door	pergola	garden	nappy	pin	fabric
R_1HhN1aYzvo5K2Cg	70	NA	NA	NA	NA	NA	NA	80.7269585629304	NA	NA	NA	NA	NA	key	sky	fish	steak	holiday	government	aeroplane	pet	clothes	star
R_1MRESRG96SFONEQ	35	NA	NA	NA	NA	NA	NA	78.4582154736632	NA	NA	NA	1	NA	Squid	Happy	Moon	Luckily	I	Wooden	Special	Humour	Going	Aha
R_2c56dqjLoQLm0kY	35	NA	NA	NA	NA	NA	NA	75.8505218795368	NA	NA	NA	2	NA	House	Sky	Fish	Computer	Radio	Seed	Brown	Steel	Laugh	Wire
R_1fjZELD40GetjNv	35	Male	Australia	FALSE	NA	NA	NA	81.3792805586542	NA	NA	NA	1	NA	paintings	phone	watch	plant	glue	car	sky	book	window	waterfall
R_31jief644SOuXbk	35	Male	Australia	TRUE	NA	NA	NA	78.7223245416369	NA	NA	NA	0	NA	monkey	car	spoon	imagination	culture	sky	mosquito	carbon fibre	blood	language
R_cMbGUXN2lDiOpBn	55	Female	Australia	FALSE	NA	NA	NA	73.2319539235461	NA	NA	NA	2	NA	road 	tree	sky 	ocean	dog	microbe	planet	black hole	big bang	nothingness
R_3PSoLi5mDybAnE6	35	Male	Australia	FALSE	NA	NA	NA	79.3069974297569	NA	NA	NA	1	NA	Shoe	Book	Hair	Microphone	Rock	Fish	Mountain	Television	Apple	Squash raquet
R_1CDgJNvwvD5ucjV	35	Male	Australia	TRUE	NA	NA	NA	76.8870616597789	NA	NA	NA	1	NA	chicken	dirt	space	bee	smoke	glass	deodorant	speck	wool	paper
R_1g6IGFvebxyEhVk	70	Female	Australia	FALSE	NA	NA	NA	76.8295296689584	NA	NA	NA	2	NA	door	curtain	mousetrap	fruit	child	bed	bra	computer	radish	cat
R_2ygENizk4Sc3ZmQ	35	NA	NA	NA	NA	NA	NA	87.3560305152621	NA	NA	NA	1	NA	Hobby 	Feet 	Tissues 	Car	Paintbrush 	Satellite 	Respite	River	Song	Skyscraper 
R_pRzmsurRCFpAKyt	35	Female	Australia	FALSE	NA	NA	NA	76.6365651218664	NA	NA	NA	2	NA	Hail	Fishing 	Dance	Handle	Laughing 	Hop	Bounce	Thunder	Drab	Grave
R_3I3r73OGTNxLXr9	55	NA	NA	NA	NA	NA	NA	82.6967856536309	NA	NA	NA	NA	NA	Boat	Cat	Pumpkin	Rock	Positivity	Queen	Parsley	Anagram	Sheeting	Floor
R_23TTqQIxLMMiNGM	26	NA	NA	NA	NA	NA	NA	75.3206702215331	NA	NA	NA	NA	NA	Dog	Moon	Coal	Tree	Fire	Chair	Plate	Death	Phone	Cake
R_yvHRZucsNY12iT7	55	Male	Australia	FALSE	NA	NA	NA	77.3480296888876	NA	NA	NA	2	NA	Dog	Car	Toast	Sunshine	Travel	Cape	Stone	Giggle	Elctricity	Fall
R_3nD8bHrjewTUnEk	55	NA	NA	NA	NA	NA	NA	72.9610046460515	NA	NA	NA	1	NA	Chalk	Cheese	Concrete 	Eyelash 	Plastic 	Glass	House	Water	Puzzle	Crepe paper 
R_2QFJOrg35YuhVGf	55	Female	Australia	FALSE	NA	NA	NA	83.9630009029948	NA	NA	NA	0	NA	Cushion	Road	Tree	Frog	Toaster	Oil	Eyelash	Fur	Electricity	Air
R_3LdIjKpVTYJ4fyx	26	NA	NA	NA	NA	NA	NA	80.7466814427504	NA	NA	NA	NA	NA	tree	banjo	car	dog	toilet	potato	skyscraper 	sea	fork	gun
R_1ST2xthfwJBRezD	70	NA	NA	NA	NA	NA	NA	78.9794452250048	NA	NA	NA	NA	NA	Book	Dog	Rain	Egg	Mop	Airplane	Flower	Road	Pill	Notebook
R_1XI4xT5jk3my6EF	35	Female	Australia	FALSE	NA	NA	NA	77.5774346575851	NA	NA	NA	1	NA	Pie	Dog	Freezer	Arrow	Pineapple	Chair	Jeans	Straw	Mat	Xylophone 
R_295oJ0TOarTBDpg	35	Male	Australia	FALSE	NA	NA	NA	80.5783018381113	NA	NA	NA	2	NA	cat	rock	wind	atom	ocean	scissors	clock	computer	sculture	donkey
R_22sI1UTl9IibYPz	26	NA	NA	NA	NA	NA	NA	86.4338258525268	NA	NA	NA	NA	NA	Star	Bladder	Wind	Cake	Piston	Oxygen 	Candlestick	Kite	Electricity	Sound
R_XyLQsxT1NL7aosV	35	NA	NA	NA	NA	NA	NA	74.8612090235665	NA	NA	NA	0	NA	Bed	Mountain	Areoplane	Bottle	Shoe	Earring	Plate	Crown	Dirt	Fly
R_RsKLb5YbjGSPF85	26	NA	NA	NA	NA	NA	NA	85.8544186977226	NA	NA	NA	NA	NA	taco	cat	rainbow	flowers	quasar	book	combat vest	water bottle	gum bottle	keys
R_2f7lVVKwXCC42kH	35	Female	Philippines	TRUE	NA	NA	NA	77.2677279654003	NA	NA	NA	1	NA	tree	planet	calendar	bag	money	ninja	watch	painting	port	biscuit
R_1KpymBNdw3Jc4aL	26	NA	NA	NA	NA	NA	NA	76.9770819782501	NA	NA	NA	NA	NA	Bike	Tree	Cat	Newspaper	Essay	Shop	Bag	Car	Fruit	Show
R_3qqxid7ICSwYouq	55	Female	Australia	FALSE	NA	NA	NA	72.6368699045408	NA	NA	NA	2	NA	clock	frame	ball	car	pencil	soap	brush	egg	oven	tap
R_DjUL5YVkJWZcScN	35	NA	NA	NA	NA	NA	NA	84.7722698283005	NA	NA	NA	NA	NA	Chocolate	Flying saucer	Maths text book	Wattle	Art 	Science	Imagination	Hair brush	Guitar	Sister 
R_2OPEm9UdqlUHJV8	70	Male	United Kingdom of Great Britain and Northern Ireland	FALSE	1.5	1.5	1.5	77.0031980105809	1	1	0	1	1	scream	whisper	ripple	raging 	zephyr	icicle	liquid	stalk	bulbous	military
R_307egawBJo4eFWZ	26	Female	South Africa	TRUE	NA	NA	NA	82.4718939761321	NA	NA	NA	2	NA	Book	Ladder	Tyre	Fork	Flower	Gas	Ear	Belt	Joke	Robot
R_YS8aNTbW5YWUztL	26	NA	NA	NA	NA	NA	NA	82.8106026032141	NA	NA	NA	NA	NA	Door	Food	Mobile	Blanket	Stockings	Aeroplane	Google	Flag	Slide	Galaxy
R_2y8zZEBS9MfjhhM	35	NA	NA	NA	NA	NA	NA	73.3740048749106	NA	NA	NA	NA	NA	Car	Mountain	Cuttlery	Love	Paper	Brazil	Genius	October	Thought	Fish
R_2rwPhWzWmwBFCHJ	55	NA	NA	NA	NA	NA	NA	80.4280991000789	NA	NA	NA	2	NA	butterfly	atom	planet	pain	anger	cave	church	hydrogen	pitch	rose
R_3JxtZO00THp0bD8	55	NA	NA	NA	NA	NA	NA	75.6796603578897	NA	NA	NA	NA	NA	Book	Sun	Hair	Shoe	Dog	Oxygen	Flower	Rock	Phone	Ladder
R_31Tzx9whai23h1X	35	NA	NA	NA	NA	NA	NA	74.5976008120037	NA	NA	NA	2	NA	Flower	Car	Brick	Mountain	Playground	Dog	Wallet	Paper	Kettle	Light
R_sMP3SvyaBgdUr6N	65	Male	United Kingdom of Great Britain and Northern Ireland	FALSE	NA	NA	NA	79.7039501280302	NA	NA	NA	1	NA	Car	Barbeque	Fish	House	Pen	Step ladder	Table	Handkerchief	Bowl	Television
R_2784ZX1nCD379av	35	NA	NA	NA	NA	NA	NA	70.0076093276342	NA	NA	NA	NA	NA	Poo	Watch 	Glass	Window	Stove	Couch	Table	Plane	Dinner	Ice cream
R_DOCLitVfgTSsqZj	65	Male	Canada	TRUE	NA	NA	NA	84.4444405642294	NA	NA	NA	2	NA	cloud	magma	void	concept	fast	creativity	untruth	tent	simulcast	intuition
R_3Li3tHKvbs6SFdO	55	Female	United Kingdom of Great Britain and Northern Ireland	FALSE	NA	NA	NA	84.9209168127605	NA	NA	NA	1	NA	Prune	Scarf	Lounger	Peanut	Urn	Scampi	Rubbish	Spatula	Sock	Underlay
R_2y2X4bJNc7iRSML	35	NA	NA	NA	NA	NA	NA	67.8174761079606	NA	NA	NA	NA	NA	work	play	round	square	jump	hole	full	landscape	polar bear	dance
R_Olg8rkAY8QWP3Z7	35	Female	Australia	FALSE	NA	NA	NA	84.7793685937566	NA	NA	NA	1	NA	Chair	Moon	Wall	Hairbrush	Dingo	Syringe	Ocean	Vein	Fringe	Paperclip
R_3EM62uvxV9D7zOm	70	Male	United Kingdom of Great Britain and Northern Ireland	FALSE	NA	NA	NA	75.7757557467336	NA	NA	NA	1	NA	Shovel	Air	Night	Winter	Water	Sagebush	Rose	Earthworm	Seagull	Desert
R_3O6zGA1utkKbDiR	13	Female	New Zealand	TRUE	NA	NA	NA	78.8490366279369	NA	NA	NA	2	NA	eye	shoe	speaker	tutu	mouse	cow	pencil	letter	chocolate	water
R_3iEEP8HjC6kwO2s	35	Male	Australia	FALSE	NA	NA	NA	82.2967519362768	NA	NA	NA	0	NA	Cat	Violin	Cake	Event	Gun	Arm	Government 	Rake	Glue	Sword
